[2026-05-14 02:56:54] START train_corrected_z2_full: python scripts/train_env_v2_gpsi_ppo_n3z2cf.py --config configs/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5.yaml --resume checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip --out-dir checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 --parent-total-steps 500000 --additional-steps 1000000 --target-total-steps 1500000 --checkpoint-total-steps 750000 1000000 1250000 1500000 --seed 0 --n-envs 4 --device cpu --reset-num-timesteps false --heartbeat-seconds 300
[2026-05-14 02:57:00] N3Z2CF_TRAIN_CONFIG parent_total_steps=500000 additional_steps=1000000 target_total_steps=1500000 seed=0 n_envs=4 device=cpu resume=checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip out_dir=checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 reset_num_timesteps=false
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/tensorboard/PPO_0
[2026-05-14 02:57:02] N3Z2C_TRAIN_START config=z2_corrected_full additional_steps=1000000 parent_total_steps=500000 target_total_steps=1500000 start_num_timesteps=500000
---------------------------------
| rollout/           |          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 28.5        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 161         |
|    time_elapsed         | 2688        |
|    total_timesteps      | 1159456     |
| train/                  |             |
|    approx_kl            | 0.015512702 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.76       |
|    explained_variance   | 0.66        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.87        |
|    n_updates            | 2820        |
|    policy_gradient_loss | -0.0027     |
|    std                  | 1.2         |
|    value_loss           | 5.35        |
-----------------------------------------
[2026-05-14 03:42:05] N3Z2C_TRAIN_HEARTBEAT config=z2_corrected_full local_steps=662772/1000000 total_steps=1162772/1500000 percent= 66.28% rate=   245.2 step/s eta=  22.92 min recent_reward=27.659
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 118        |
|    ep_rew_mean          | 28.4       |
|    success_rate         | 0.48       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 162        |
|    time_elapsed         | 2705       |
|    total_timesteps      | 1163552    |
| train/                  |            |
|    approx_kl            | 0.01347538 |
|    clip_fraction        | 0.13       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.77      |
|    explained_variance   | 0.701      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.27       |
|    n_updates            | 2830       |
|    policy_gradient_loss | -0.00813   |
|    std                  | 1.2        |
|    value_loss           | 6.87       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 27.6        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 163         |
|    time_elapsed         | 2721        |
|    total_timesteps      | 1167648     |
| train/                  |             |
|    approx_kl            | 0.013520567 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.78       |
|    explained_variance   | 0.681       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.92        |
|    n_updates            | 2840        |
|    policy_gradient_loss | -0.0053     |
|    std                  | 1.2         |
|    value_loss           | 6.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 28.6        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 164         |
|    time_elapsed         | 2738        |
|    total_timesteps      | 1171744     |
| train/                  |             |
|    approx_kl            | 0.019851794 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.77       |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.7         |
|    n_updates            | 2850        |
|    policy_gradient_loss | -0.00539    |
|    std                  | 1.2         |
|    value_loss           | 6.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 28.8        |
|    success_rate         | 0.55        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 165         |
|    time_elapsed         | 2755        |
|    total_timesteps      | 1175840     |
| train/                  |             |
|    approx_kl            | 0.017355377 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.77       |
|    explained_variance   | 0.596       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.52        |
|    n_updates            | 2860        |
|    policy_gradient_loss | -0.00457    |
|    std                  | 1.2         |
|    value_loss           | 6.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 28          |
|    success_rate         | 0.53        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 166         |
|    time_elapsed         | 2771        |
|    total_timesteps      | 1179936     |
| train/                  |             |
|    approx_kl            | 0.019106047 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.78       |
|    explained_variance   | 0.553       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.78        |
|    n_updates            | 2870        |
|    policy_gradient_loss | -0.00586    |
|    std                  | 1.2         |
|    value_loss           | 7.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 28          |
|    success_rate         | 0.53        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 167         |
|    time_elapsed         | 2788        |
